0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 10000000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1, 1, 220, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 10000001, 10000220, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2, 2, 221, 440, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 10000002, 10000221, 10000440, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3, 3, 222, 441, 660, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 10000003, 10000222, 10000441, 10000660, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4, 4, 223, 442, 661, 880, , , , , , , , , , , , , , , , , , , , , , , , , , , , 10000004, 10000223, 10000442, 10000661, 10000880, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5, 5, 224, 443, 662, 881, 1100, , , , , , , , , , , , , , , , , , , , , , , , , , , 10000005, 10000224, 10000443, 10000662, 10000881, 10001100, , , , , , , , , , , , , , , , , , , , , , , , , , , 
6, 6, 225, 444, 663, 882, 1101, 1320, , , , , , , , , , , , , , , , , , , , , , , , , , 10000006, 10000225, 10000444, 10000663, 10000882, 10001101, 10001320, , , , , , , , , , , , , , , , , , , , , , , , , , 
7, 7, 226, 445, 664, 883, 1102, 1321, 1540, , , , , , , , , , , , , , , , , , , , , , , , , 10000007, 10000226, 10000445, 10000664, 10000883, 10001102, 10001321, 10001540, , , , , , , , , , , , , , , , , , , , , , , , , 
8, 8, 227, 446, 665, 884, 1103, 1322, 1541, 1760, , , , , , , , , , , , , , , , , , , , , , , , 10000008, 10000227, 10000446, 10000665, 10000884, 10001103, 10001322, 10001541, 10001760, , , , , , , , , , , , , , , , , , , , , , , , 
9, 9, 228, 447, 666, 885, 1104, 1323, 1542, 1761, 1980, , , , , , , , , , , , , , , , , , , , , , , 10000009, 10000228, 10000447, 10000666, 10000885, 10001104, 10001323, 10001542, 10001761, 10001980, , , , , , , , , , , , , , , , , , , , , , , 
10, 10, 229, 448, 667, 886, 1105, 1324, 1543, 1762, 1981, 2200, , , , , , , , , , , , , , , , , , , , , , 10000010, 10000229, 10000448, 10000667, 10000886, 10001105, 10001324, 10001543, 10001762, 10001981, 10002200, , , , , , , , , , , , , , , , , , , , , , 
11, 11, 230, 449, 668, 887, 1106, 1325, 1544, 1763, 1982, 2201, 2420, , , , , , , , , , , , , , , , , , , , , 10000011, 10000230, 10000449, 10000668, 10000887, 10001106, 10001325, 10001544, 10001763, 10001982, 10002201, 10002420, , , , , , , , , , , , , , , , , , , , , 
12, 12, 231, 450, 669, 888, 1107, 1326, 1545, 1764, 1983, 2202, 2421, 2640, , , , , , , , , , , , , , , , , , , , 10000012, 10000231, 10000450, 10000669, 10000888, 10001107, 10001326, 10001545, 10001764, 10001983, 10002202, 10002421, 10002640, , , , , , , , , , , , , , , , , , , , 
13, 13, 232, 451, 670, 889, 1108, 1327, 1546, 1765, 1984, 2203, 2422, 2641, 2860, , , , , , , , , , , , , , , , , , , 10000013, 10000232, 10000451, 10000670, 10000889, 10001108, 10001327, 10001546, 10001765, 10001984, 10002203, 10002422, 10002641, 10002860, , , , , , , , , , , , , , , , , , , 
14, 14, 233, 452, 671, 890, 1109, 1328, 1547, 1766, 1985, 2204, 2423, 2642, 2861, 3080, , , , , , , , , , , , , , , , , , 10000014, 10000233, 10000452, 10000671, 10000890, 10001109, 10001328, 10001547, 10001766, 10001985, 10002204, 10002423, 10002642, 10002861, 10003080, , , , , , , , , , , , , , , , , , 
15, 15, 234, 453, 672, 891, 1110, 1329, 1548, 1767, 1986, 2205, 2424, 2643, 2862, 3081, 3300, , , , , , , , , , , , , , , , , 10000015, 10000234, 10000453, 10000672, 10000891, 10001110, 10001329, 10001548, 10001767, 10001986, 10002205, 10002424, 10002643, 10002862, 10003081, 10003300, , , , , , , , , , , , , , , , , 
16, 16, 235, 454, 673, 892, 1111, 1330, 1549, 1768, 1987, 2206, 2425, 2644, 2863, 3082, 3301, 3520, , , , , , , , , , , , , , , , 10000016, 10000235, 10000454, 10000673, 10000892, 10001111, 10001330, 10001549, 10001768, 10001987, 10002206, 10002425, 10002644, 10002863, 10003082, 10003301, 10003520, , , , , , , , , , , , , , , , 
17, 17, 236, 455, 674, 893, 1112, 1331, 1550, 1769, 1988, 2207, 2426, 2645, 2864, 3083, 3302, 3521, 3740, , , , , , , , , , , , , , , 10000017, 10000236, 10000455, 10000674, 10000893, 10001112, 10001331, 10001550, 10001769, 10001988, 10002207, 10002426, 10002645, 10002864, 10003083, 10003302, 10003521, 10003740, , , , , , , , , , , , , , , 
